Time (s),Yaw,Thrust,Roll,Pitch,Measured Roll,Measured Pitch,Measured Yaw,Measured Altitude,a_x,a_y,a_z,v_x,v_y,v_z,q_x,q_y,q_z
6.807241678237915,0.0,50.0,0.0,0.0,16.15,-8.14,88.99,570.39,74,368,-124,-185,-37,12,-1166,1871,43
6.827486991882324,0.0,50.0,0.0,0.0,16.15,-8.14,88.99,570.39,-281,338,-219,-177,-26,8,-1168,1871,43
6.851582765579224,0.0,50.0,0.0,0.0,29.01,-5.98,83.42,570.39,-281,338,-219,-177,-26,8,-1168,1871,43
6.871196269989014,0.0,50.0,0.0,0.0,29.01,-5.98,83.42,570.39,-160,437,-734,-168,-8,-1,-1171,1872,42
6.892190933227539,0.0,50.0,0.0,0.0,29.01,-5.98,83.42,570.39,0,935,-1051,-171,0,-1,-1174,1872,42
6.912662744522095,0.0,50.0,0.0,0.0,14.6,-18.13,78.93,569.49,641,484,-48,-144,24,-28,-1176,1873,40
6.932919502258301,0.0,50.0,0.0,0.0,14.6,-18.13,78.93,569.49,29,191,-772,-135,23,-40,-1178,1874,39
6.964917421340942,0.0,50.0,0.0,0.0,20.51,-17.59,77.29,569.49,166,68,-596,-119,23,-58,-1179,1875,36
6.9849162101745605,0.0,50.0,0.0,0.0,20.51,-17.59,77.29,569.49,-52,190,-702,-112,25,-72,-1180,1876,34
7.0069580078125,0.0,50.0,0.0,0.0,20.77,-11.5,78.79,569.62,-746,84,-364,-116,30,-80,-1181,1877,31
7.026918172836304,0.0,50.0,0.0,0.0,20.77,-11.5,78.79,569.62,-365,-55,149,-114,31,-88,-1182,1878,29
7.048918962478638,0.0,50.0,0.0,0.0,6.15,-5.43,79.7,569.62,-1548,1051,-348,-134,39,-91,-1183,1879,27
7.068918943405151,0.0,50.0,0.0,0.0,9.61,-7.24,79.21,569.62,-20,-423,-59,-148,53,-103,-1185,1881,23
7.088917016983032,0.0,50.0,0.0,0.0,9.61,-7.24,79.21,569.62,131,291,-462,-140,49,-110,-1186,1882,21
7.117919921875,0.0,50.0,0.0,0.0,10.22,-10.4,76.92,569.76,-178,379,-20,-129,58,-117,-1188,1884,17
7.137917757034302,0.0,50.0,0.0,0.0,9.97,-10.28,76.16,569.76,248,519,-38,-119,66,-118,-1188,1886,14
7.160954475402832,0.0,50.0,0.0,0.0,9.97,-10.28,76.16,569.76,191,476,-204,-105,75,-124,-1189,1888,11
7.180917024612427,0.0,50.0,0.0,0.0,9.74,-9.92,75.11,569.76,185,475,-149,-95,82,-125,-1190,1890,8
7.201916456222534,0.0,50.0,0.0,0.0,9.6,-9.38,73.87,569.85,145,435,-243,-82,92,-128,-1190,1892,4
7.222021579742432,0.0,50.0,0.0,0.0,9.6,-9.38,73.87,569.85,145,435,-243,-82,92,-128,-1190,1892,4
7.2430195808410645,0.0,50.0,0.0,0.0,9.47,-8.65,72.11,569.85,181,628,-45,-61,111,-132,-1189,1898,-2
7.268600940704346,0.0,50.0,0.0,0.0,8.89,-8.59,69.96,569.85,181,628,-45,-61,111,-132,-1189,1898,-2
7.2896034717559814,0.0,50.0,0.0,0.0,8.89,-8.59,69.96,569.85,129,572,-88,-44,126,-138,-1188,1903,-8
7.3176023960113525,0.0,50.0,0.0,0.0,8.95,-8.05,67.31,570.08,129,572,-88,-44,126,-138,-1188,1903,-8
7.3386008739471436,0.0,50.0,0.0,0.0,9.26,-7.47,63.78,570.08,236,733,154,-38,131,-141,-1187,1905,-10
7.358606338500977,0.0,50.0,0.0,0.0,9.26,-7.47,63.78,570.08,99,465,-132,-30,137,-141,-1185,1909,-14
7.379112005233765,0.0,50.0,0.0,0.0,9.26,-7.47,63.78,570.08,99,465,-132,-30,137,-141,-1185,1909,-14
7.399113655090332,0.0,50.0,0.0,0.0,9.21,-6.96,60.83,570.08,164,644,-56,-17,150,-144,-1183,1915,-20
7.427119493484497,0.0,50.0,0.0,0.0,9.24,-6.13,55.9,570.11,0,534,-104,-15,155,-144,-1182,1918,-22
7.447436094284058,0.0,50.0,0.0,0.0,9.24,-6.13,55.9,570.11,-44,486,-115,-12,159,-145,-1180,1921,-26
7.4690117835998535,0.0,50.0,0.0,0.0,9.38,-5.27,50.76,570.11,-44,499,15,-12,162,-145,-1179,1924,-28
7.488997220993042,0.0,50.0,0.0,0.0,9.48,-4.3,44.08,570.11,-44,499,15,-12,162,-145,-1179,1924,-28
7.510211706161499,0.0,50.0,0.0,0.0,9.48,-4.3,44.08,570.11,-97,485,-77,-10,166,-145,-1176,1930,-34
7.531961679458618,0.0,50.0,0.0,0.0,9.54,-3.52,38.93,570.28,-97,485,-77,-10,166,-145,-1176,1930,-34
7.552555561065674,0.0,50.0,0.0,0.0,9.54,-3.52,38.93,570.28,-196,513,-52,-13,170,-145,-1174,1934,-37
7.573554277420044,0.0,50.0,0.0,0.0,9.44,-2.49,30.98,570.28,-162,458,-119,-14,171,-147,-1173,1937,-39
7.595566034317017,0.0,50.0,0.0,0.0,9.44,-2.49,30.98,570.28,-198,447,-98,-16,173,-147,-1172,1939,-41
7.61579442024231,0.0,50.0,0.0,0.0,9.37,-1.38,23.44,570.28,-198,447,-98,-16,173,-147,-1172,1939,-41
7.648165225982666,0.0,50.0,0.0,0.0,9.24,-0.59,17.92,570.28,-161,343,-67,-22,173,-148,-1170,1945,-46
7.6681647300720215,0.0,50.0,0.0,0.0,9.05,-0.13,14.52,570.28,-159,337,-28,-23,171,-147,-1169,1949,-49
7.691163539886475,0.0,50.0,0.0,0.0,9.05,-0.13,14.52,570.28,-148,284,-43,-24,170,-147,-1168,1951,-51
7.711926698684692,0.0,50.0,0.0,0.0,9.05,0.0,14.24,570.32,82,113,-57,-21,163,-146,-1167,1954,-53
7.745941162109375,0.0,50.0,0.0,0.0,8.88,-0.02,14.26,570.32,0,198,-2,-19,159,-145,-1166,1956,-55
7.7666826248168945,0.0,50.0,0.0,0.0,8.88,-0.02,14.26,570.32,-11,170,-7,-16,153,-143,-1165,1959,-57
7.807473659515381,0.0,50.0,0.0,0.0,8.77,-0.02,14.27,570.32,-13,162,0,-15,149,-142,-1164,1961,-59
7.827697277069092,0.0,50.0,0.0,0.0,8.64,0.01,14.25,570.31,21,177,-17,-12,144,-141,-1163,1963,-61
7.855836629867554,0.0,50.0,0.0,0.0,8.64,0.01,14.25,570.31,5,170,-17,-10,140,-140,-1162,1964,-63
7.875863313674927,0.0,50.0,0.0,0.0,8.49,0.0,14.27,570.31,-5,152,-6,-8,135,-139,-1160,1966,-65
7.908859729766846,0.0,50.0,0.0,0.0,8.49,0.0,14.27,570.31,0,164,-3,-7,131,-137,-1160,1967,-66
7.9290406703948975,0.0,50.0,0.0,0.0,8.38,-0.01,14.28,570.31,5,161,-14,-5,126,-136,-1158,1969,-68
7.9609949588775635,0.0,50.0,0.0,0.0,8.23,0.0,14.27,570.31,-7,159,-3,-4,123,-135,-1157,1970,-70
7.981157064437866,0.0,50.0,0.0,0.0,8.09,0.0,14.27,570.34,-1,158,-7,-1,115,-132,-1155,1972,-73
8.009520053863525,0.0,50.0,0.0,0.0,8.09,0.0,14.27,570.34,-1,158,-7,-1,115,-132,-1155,1972,-73
8.030524492263794,0.0,50.0,0.0,0.0,7.98,0.02,14.27,570.34,14,143,-16,0,111,-130,-1154,1973,-74
8.062368392944336,0.0,50.0,0.0,0.0,7.98,0.02,14.27,570.34,0,159,-6,1,108,-129,-1153,1974,-75
8.083369493484497,0.0,50.0,0.0,0.0,7.88,0.03,14.28,570.33,6,143,-13,2,104,-127,-1151,1975,-77
8.109290838241577,0.0,50.0,0.0,0.0,7.75,0.03,14.28,570.33,0,153,-4,3,101,-125,-1150,1975,-78
8.129284381866455,0.0,50.0,0.0,0.0,7.6,0.02,14.28,570.33,0,150,-8,4,98,-124,-1149,1976,-79
8.150328159332275,0.0,50.0,0.0,0.0,7.6,0.02,14.28,570.33,0,150,-8,4,98,-124,-1149,1976,-79
8.170339345932007,0.0,50.0,0.0,0.0,7.51,0.02,14.28,570.34,4,146,-10,5,95,-122,-1148,1976,-80
8.190324068069458,0.0,50.0,0.0,0.0,7.51,0.02,14.28,570.34,0,145,-4,5,93,-121,-1147,1976,-81
8.218943119049072,0.0,50.0,0.0,0.0,7.38,0.02,14.29,570.34,0,145,-6,6,89,-119,-1146,1976,-82
8.238664388656616,0.0,50.0,0.0,0.0,7.25,0.02,14.29,570.34,4,141,-11,7,87,-117,-1145,1977,-82
8.259661674499512,0.0,50.0,0.0,0.0,7.25,0.02,14.29,570.34,0,144,-4,7,84,-115,-1143,1977,-83
8.279643058776855,0.0,50.0,0.0,0.0,7.11,0.01,14.29,570.32,2,134,-13,8,79,-111,-1141,1977,-85
8.299854755401611,0.0,50.0,0.0,0.0,7.11,0.01,14.29,570.32,2,134,-13,8,79,-111,-1141,1977,-85
8.320115804672241,0.0,50.0,0.0,0.0,7.01,0.01,14.29,570.32,0,141,-6,9,77,-110,-1140,1977,-85
8.341041326522827,0.0,50.0,0.0,0.0,6.88,0.01,14.29,570.32,0,132,-4,9,74,-107,-1139,1976,-86
8.361092805862427,0.0,50.0,0.0,0.0,6.77,0.01,14.3,570.35,0,137,-10,10,72,-106,-1138,1976,-86
8.384088516235352,0.0,50.0,0.0,0.0,6.77,0.01,14.3,570.35,0,127,-2,10,70,-104,-1137,1976,-87
8.40463900566101,0.0,50.0,0.0,0.0,6.67,0.01,14.3,570.35,0,130,-10,10,66,-100,-1135,1975,-87
8.425635576248169,0.0,50.0,0.0,0.0,6.67,0.01,14.3,570.35,0,130,-10,10,66,-100,-1135,1975,-87
8.445637702941895,0.0,50.0,0.0,0.0,6.56,0.01,14.3,570.35,0,127,-5,11,64,-98,-1134,1975,-88
8.465282917022705,0.0,50.0,0.0,0.0,6.56,0.01,14.3,570.35,2,126,-9,11,62,-96,-1133,1975,-88
8.485949039459229,0.0,50.0,0.0,0.0,6.44,0.02,14.31,570.35,0,127,-4,11,60,-94,-1132,1974,-88
8.505847215652466,0.0,50.0,0.0,0.0,6.32,0.01,14.31,570.35,0,121,-1,11,58,-92,-1131,1974,-88
8.530903577804565,0.0,50.0,0.0,0.0,6.23,0.01,14.32,570.35,0,124,-4,11,57,-90,-1131,1973,-88
8.552366256713867,0.0,50.0,0.0,0.0,6.23,0.01,14.32,570.35,0,123,-4,11,55,-87,-1130,1973,-88
8.57636570930481,0.0,50.0,0.0,0.0,6.12,0.01,14.32,570.37,0,121,-3,11,54,-86,-1129,1972,-88
8.596368551254272,0.0,50.0,0.0,0.0,6.12,0.01,14.32,570.37,0,121,-4,11,52,-83,-1128,1972,-88
8.61736536026001,0.0,50.0,0.0,0.0,6.01,0.01,14.32,570.37,0,121,-4,11,52,-83,-1128,1972,-88
8.64082145690918,0.0,50.0,0.0,0.0,5.93,0.01,14.33,570.37,0,121,-5,11,49,-80,-1126,1971,-88
8.66087794303894,0.0,50.0,0.0,0.0,5.93,0.01,14.33,570.37,0,121,-5,11,49,-80,-1126,1971,-88
8.681824445724487,0.0,50.0,0.0,0.0,5.82,0.01,14.33,570.38,0,118,-3,11,48,-78,-1126,1970,-87
8.701819658279419,0.0,50.0,0.0,0.0,5.82,0.01,14.33,570.38,0,117,-2,11,47,-76,-1125,1969,-87
8.721821784973145,0.0,50.0,0.0,0.0,5.72,0.01,14.33,570.38,0,116,-5,11,45,-74,-1124,1969,-87
8.743821382522583,0.0,50.0,0.0,0.0,5.72,0.01,14.33,570.38,0,116,-1,11,44,-72,-1123,1968,-86
8.764824628829956,0.0,50.0,0.0,0.0,5.61,0.01,14.33,570.38,0,115,-3,11,43,-69,-1123,1967,-86
8.786824703216553,0.0,50.0,0.0,0.0,5.53,0.01,14.34,570.38,0,113,-3,11,42,-68,-1122,1967,-86
8.806821584701538,0.0,50.0,0.0,0.0,5.53,0.01,14.34,570.38,0,113,-3,11,42,-68,-1122,1967,-86
8.826823472976685,0.0,50.0,0.0,0.0,5.43,0.01,14.34,570.38,0,111,-2,10,40,-64,-1121,1965,-85
8.846825122833252,0.0,50.0,0.0,0.0,5.32,0.01,14.34,570.36,0,111,-2,10,40,-64,-1121,1965,-85
8.866819858551025,0.0,50.0,0.0,0.0,5.32,0.01,14.34,570.36,0,109,-4,10,38,-60,-1119,1964,-83
8.887775421142578,0.0,50.0,0.0,0.0,5.32,0.01,14.34,570.36,0,109,-4,10,38,-60,-1119,1964,-83
8.908775568008423,0.0,50.0,0.0,0.0,5.25,0.01,14.35,570.36,0,107,-3,10,37,-58,-1119,1963,-83
8.928776025772095,0.0,50.0,0.0,0.0,5.17,0.01,14.35,570.36,0,107,-3,10,37,-58,-1119,1963,-83
8.95477294921875,0.0,50.0,0.0,0.0,5.17,0.01,14.35,570.36,0,107,-2,10,37,-56,-1118,1962,-82
8.974808931350708,0.0,50.0,0.0,0.0,5.08,0.0,14.35,570.38,0,104,-2,9,35,-52,-1117,1961,-81
9.00377368927002,0.0,50.0,0.0,0.0,5.0,0.0,14.36,570.38,0,104,-1,9,34,-51,-1117,1960,-80
9.02377200126648,0.0,50.0,0.0,0.0,5.0,0.0,14.36,570.38,0,101,-3,9,34,-49,-1117,1960,-80
9.04377031326294,0.0,50.0,0.0,0.0,4.93,0.0,14.36,570.38,0,101,-3,9,34,-49,-1117,1960,-80
9.063770771026611,0.0,50.0,0.0,0.0,4.93,0.0,14.36,570.38,0,103,-1,9,33,-48,-1116,1959,-79
9.083775043487549,0.0,50.0,0.0,0.0,4.83,0.0,14.36,570.38,0,102,-2,9,32,-46,-1116,1958,-78
9.108771800994873,0.0,50.0,0.0,0.0,4.77,0.0,14.37,570.37,0,100,-2,8,32,-44,-1115,1958,-78
9.129772186279297,0.0,50.0,0.0,0.0,4.69,0.0,14.37,570.37,0,99,-1,8,31,-42,-1115,1957,-77
9.151774406433105,0.0,50.0,0.0,0.0,4.69,0.0,14.37,570.37,0,100,-1,8,31,-41,-1114,1956,-76
9.172772407531738,0.0,50.0,0.0,0.0,4.69,0.0,14.37,570.37,0,98,-1,8,30,-39,-1114,1956,-75
9.192976236343384,0.0,50.0,0.0,0.0,4.61,0.0,14.37,570.37,0,96,-3,8,30,-37,-1114,1955,-74
9.214013576507568,0.0,50.0,0.0,0.0,4.53,0.0,14.37,570.37,0,96,0,8,29,-36,-1113,1954,-74
9.233976125717163,0.0,50.0,0.0,0.0,4.53,0.0,14.37,570.37,0,96,0,8,29,-36,-1113,1954,-74
9.255975008010864,0.0,50.0,0.0,0.0,4.47,0.0,14.37,570.37,0,94,-1,7,28,-33,-1113,1953,-72
9.276976346969604,0.0,50.0,0.0,0.0,4.38,0.0,14.38,570.37,0,93,-2,7,28,-31,-1112,1952,-71
9.296980381011963,0.0,50.0,0.0,0.0,4.38,0.0,14.38,570.37,0,93,-2,7,27,-29,-1112,1952,-70
9.317009687423706,0.0,50.0,0.0,0.0,4.32,0.0,14.38,570.37,0,93,-2,7,27,-29,-1112,1952,-70
9.337976694107056,0.0,50.0,0.0,0.0,4.24,0.0,14.38,570.37,0,90,-1,7,26,-27,-1111,1951,-68
9.357975721359253,0.0,50.0,0.0,0.0,4.24,0.0,14.38,570.37,0,90,-1,7,26,-27,-1111,1951,-68
9.377976179122925,0.0,50.0,0.0,0.0,4.17,0.0,14.38,570.37,0,90,-1,6,26,-25,-1111,1950,-68
9.39797306060791,0.0,50.0,0.0,0.0,4.17,0.0,14.38,570.37,0,89,-1,6,26,-23,-1111,1949,-66
9.422013521194458,0.0,50.0,0.0,0.0,4.1,0.0,14.39,570.37,0,88,0,6,25,-22,-1111,1949,-65
9.442011833190918,0.0,50.0,0.0,0.0,4.1,0.0,14.39,570.37,0,88,0,6,25,-21,-1110,1948,-65
9.462979793548584,0.0,50.0,0.0,0.0,4.04,0.0,14.39,570.37,0,86,-1,6,25,-20,-1110,1947,-64
9.48397421836853,0.0,50.0,0.0,0.0,3.96,0.0,14.39,570.37,0,84,0,6,24,-18,-1110,1947,-62
9.504976272583008,0.0,50.0,0.0,0.0,3.96,0.0,14.39,570.37,0,84,0,6,24,-18,-1110,1947,-62
9.526013851165771,0.0,50.0,0.0,0.0,3.9,0.0,14.39,570.36,0,85,0,5,23,-15,-1109,1946,-61
9.545973777770996,0.0,50.0,0.0,0.0,3.9,0.0,14.39,570.36,0,85,0,5,23,-15,-1109,1946,-61
9.566420316696167,0.0,50.0,0.0,0.0,3.84,0.0,14.4,570.36,0,84,0,5,23,-14,-1109,1945,-60
9.586419105529785,0.0,50.0,0.0,0.0,3.84,0.0,14.4,570.36,0,84,0,5,23,-13,-1109,1944,-59
9.606722354888916,0.0,50.0,0.0,0.0,3.78,0.0,14.4,570.36,0,82,-2,5,23,-11,-1109,1944,-57
9.628720760345459,0.0,50.0,0.0,0.0,3.7,0.0,14.4,570.35,0,82,0,5,22,-10,-1109,1943,-56
9.64903450012207,0.0,50.0,0.0,0.0,3.7,0.0,14.4,570.35,0,82,0,5,22,-10,-1109,1943,-56
9.669838428497314,0.0,50.0,0.0,0.0,3.65,0.0,14.41,570.35,0,79,-1,4,22,-8,-1108,1942,-55
9.689608812332153,0.0,50.0,0.0,0.0,3.59,0.0,14.41,570.35,0,79,-1,4,22,-8,-1108,1942,-55
9.709984302520752,0.0,50.0,0.0,0.0,3.59,0.0,14.41,570.35,0,79,0,4,22,-7,-1108,1942,-54
9.736340045928955,0.0,50.0,0.0,0.0,3.52,0.0,14.41,570.35,0,78,0,4,21,-4,-1108,1941,-51
9.756551504135132,0.0,50.0,0.0,0.0,3.46,0.0,14.41,570.36,0,78,0,4,21,-4,-1108,1941,-51
9.778684616088867,0.0,50.0,0.0,0.0,3.46,0.0,14.41,570.36,0,77,0,4,21,-3,-1108,1940,-50
9.799653053283691,0.0,50.0,0.0,0.0,3.41,0.0,14.42,570.36,0,77,0,4,21,-2,-1107,1940,-49
9.81965184211731,0.0,50.0,0.0,0.0,3.41,0.0,14.42,570.36,0,77,0,4,21,-2,-1107,1940,-49
9.841651916503906,0.0,50.0,0.0,0.0,3.34,0.0,14.42,570.36,0,76,0,3,20,-1,-1107,1939,-48
9.862653970718384,0.0,50.0,0.0,0.0,3.34,0.0,14.42,570.36,0,75,-2,3,20,0,-1107,1938,-47
9.885658502578735,0.0,50.0,0.0,0.0,3.29,0.0,14.42,570.36,0,73,0,3,20,1,-1107,1938,-45
9.905651807785034,0.0,50.0,0.0,0.0,3.29,0.0,14.42,570.36,0,73,0,3,20,1,-1107,1938,-45
9.926651000976562,0.0,50.0,0.0,0.0,3.23,0.0,14.43,570.36,0,73,0,3,20,2,-1107,1937,-44
9.94679880142212,0.0,50.0,0.0,0.0,3.23,0.0,14.43,570.36,0,73,0,3,20,2,-1107,1937,-44
9.966761589050293,0.0,50.0,0.0,0.0,3.17,0.0,14.43,570.36,0,72,0,3,19,3,-1107,1936,-43
9.987758874893188,0.0,50.0,0.0,0.0,3.17,0.0,14.43,570.36,0,71,0,3,19,4,-1107,1936,-42
10.007762908935547,0.0,50.0,0.0,0.0,3.11,0.0,14.43,570.36,0,71,0,3,19,4,-1107,1936,-42
10.028766870498657,0.0,50.0,0.0,0.0,3.11,0.0,14.43,570.36,0,71,0,3,19,6,-1106,1935,-40
10.051795959472656,0.0,50.0,0.0,0.0,3.06,0.0,14.43,570.36,0,71,0,3,19,6,-1106,1935,-40
10.071760416030884,0.0,50.0,0.0,0.0,3.06,0.0,14.43,570.36,0,70,0,2,19,7,-1106,1935,-39
10.091796875,0.0,50.0,0.0,0.0,2.99,0.0,14.44,570.36,0,68,0,2,18,9,-1106,1934,-37
10.112760782241821,0.0,50.0,0.0,0.0,2.95,0.0,14.44,570.37,0,68,0,2,18,9,-1106,1934,-37
10.132797956466675,0.0,50.0,0.0,0.0,2.95,0.0,14.44,570.37,0,69,0,2,18,10,-1106,1933,-36
10.160764694213867,0.0,50.0,0.0,0.0,2.9,0.0,14.44,570.37,0,67,0,2,18,10,-1106,1933,-35
10.180762767791748,0.0,50.0,0.0,0.0,2.9,0.0,14.44,570.37,0,67,0,2,18,10,-1106,1933,-35
10.202759981155396,0.0,50.0,0.0,0.0,2.84,0.0,14.44,570.37,0,66,0,2,18,12,-1106,1932,-32
10.222940921783447,0.0,50.0,0.0,0.0,2.79,0.0,14.45,570.36,0,65,0,2,17,13,-1106,1932,-32
10.243250131607056,0.0,50.0,0.0,0.0,2.79,0.0,14.45,570.36,0,65,0,2,17,13,-1106,1932,-32
10.262824296951294,0.0,50.0,0.0,0.0,2.74,0.0,14.45,570.36,0,64,0,2,17,14,-1106,1931,-30
10.283161401748657,0.0,50.0,0.0,0.0,2.74,0.0,14.45,570.36,0,64,0,2,17,14,-1106,1931,-30
10.304140090942383,0.0,50.0,0.0,0.0,2.7,0.0,14.45,570.36,0,64,0,2,17,14,-1106,1931,-30
10.32528567314148,0.0,50.0,0.0,0.0,2.65,0.0,14.46,570.36,0,64,0,1,17,15,-1106,1930,-28
10.344873428344727,0.0,50.0,0.0,0.0,2.65,0.0,14.46,570.36,0,64,0,1,17,16,-1105,1930,-27
10.367870569229126,0.0,50.0,0.0,0.0,2.59,0.0,14.46,570.38,0,63,0,1,17,16,-1105,1929,-26
10.39005970954895,0.0,50.0,0.0,0.0,2.55,0.0,14.46,570.38,0,63,0,1,17,17,-1105,1929,-25
10.41236662864685,0.0,50.0,0.0,0.0,2.55,0.0,14.46,570.38,0,61,0,1,16,17,-1105,1929,-24
10.431900978088379,0.0,50.0,0.0,0.0,2.55,0.0,14.46,570.38,0,61,0,1,16,17,-1105,1929,-24
10.452784538269043,0.0,50.0,0.0,0.0,2.5,0.0,14.46,570.38,0,62,0,1,16,18,-1105,1928,-23
10.473417282104492,0.0,50.0,0.0,0.0,2.5,0.0,14.46,570.38,0,62,0,1,16,18,-1105,1928,-23
10.49326491355896,0.0,50.0,0.0,0.0,2.5,0.0,14.46,570.38,0,60,0,1,16,18,-1105,1928,-22
10.513624429702759,0.0,50.0,0.0,0.0,2.46,0.0,14.47,570.38,0,60,0,1,16,19,-1105,1928,-21
10.534045696258545,0.0,50.0,0.0,0.0,2.4,0.0,14.47,570.38,0,59,0,1,16,20,-1105,1927,-20
10.554671049118042,0.0,50.0,0.0,0.0,2.4,0.0,14.47,570.38,0,59,0,1,16,20,-1105,1927,-20
10.576212167739868,0.0,50.0,0.0,0.0,2.4,0.0,14.47,570.38,0,60,0,1,16,20,-1105,1927,-19
10.596162557601929,0.0,50.0,0.0,0.0,2.36,0.0,14.47,570.38,0,58,0,1,16,20,-1105,1926,-19
10.616028547286987,0.0,50.0,0.0,0.0,2.31,0.0,14.47,570.37,0,60,0,1,16,21,-1105,1926,-18
10.636467218399048,0.0,50.0,0.0,0.0,2.31,0.0,14.47,570.37,0,58,0,1,16,21,-1105,1926,-17
10.656705856323242,0.0,50.0,0.0,0.0,2.26,0.0,14.47,570.37,0,58,0,1,16,21,-1105,1926,-17
10.680713415145874,0.0,50.0,0.0,0.0,2.22,0.0,14.48,570.37,0,57,0,1,15,22,-1105,1925,-14
10.702342748641968,0.0,50.0,0.0,0.0,2.12,0.0,14.48,570.37,0,55,0,1,15,23,-1105,1925,-14
10.723399877548218,0.0,50.0,0.0,0.0,2.12,0.0,14.48,570.37,0,54,0,0,15,23,-1105,1924,-12
10.743425130844116,0.0,50.0,0.0,0.0,2.09,0.0,14.48,570.37,0,54,0,0,15,23,-1105,1924,-12
10.764674663543701,0.0,50.0,0.0,0.0,2.04,0.0,14.49,570.37,0,55,0,0,15,24,-1105,1923,-10
10.784366846084595,0.0,50.0,0.0,0.0,2.04,0.0,14.49,570.37,0,54,0,0,14,24,-1105,1923,-10
10.805378675460815,0.0,50.0,0.0,0.0,2.01,0.0,14.49,570.37,0,54,0,0,14,24,-1105,1923,-10
10.826379299163818,0.0,50.0,0.0,0.0,2.01,0.0,14.49,570.37,0,51,0,0,14,24,-1105,1923,-9
10.846379041671753,0.0,50.0,0.0,0.0,1.96,0.0,14.49,570.37,0,51,0,0,14,25,-1105,1922,-8
10.866378545761108,0.0,50.0,0.0,0.0,1.96,0.0,14.49,570.37,0,51,0,0,14,25,-1105,1922,-7
10.895107746124268,0.0,50.0,0.0,0.0,1.88,0.0,14.5,570.37,0,53,0,0,14,25,-1105,1922,-6
10.91512131690979,0.0,50.0,0.0,0.0,1.83,0.0,14.5,570.37,0,49,0,0,14,25,-1105,1921,-5
10.942121744155884,0.0,50.0,0.0,0.0,1.83,0.0,14.5,570.37,0,51,0,0,14,25,-1105,1921,-4
10.962121725082397,0.0,50.0,0.0,0.0,1.8,0.0,14.5,570.37,0,48,0,0,14,25,-1105,1921,-4
10.983117580413818,0.0,50.0,0.0,0.0,1.76,0.0,14.5,570.38,0,49,0,0,13,26,-1105,1920,-2
11.003122329711914,0.0,50.0,0.0,0.0,1.72,0.0,14.51,570.38,0,49,0,0,13,26,-1105,1920,-2
11.02312421798706,0.0,50.0,0.0,0.0,1.72,0.0,14.51,570.38,0,48,0,0,13,26,-1105,1920,-2
11.046122789382935,0.0,50.0,0.0,0.0,1.68,0.0,14.51,570.38,0,47,0,0,13,26,-1105,1920,-1
11.067119359970093,0.0,50.0,0.0,0.0,1.68,0.0,14.51,570.38,0,47,0,0,13,26,-1105,1919,0
11.087300539016724,0.0,50.0,0.0,0.0,1.65,0.0,14.51,570.38,0,48,0,0,13,26,-1105,1919,0
11.107326984405518,0.0,50.0,0.0,0.0,1.65,0.0,14.51,570.38,0,45,0,0,13,26,-1105,1919,0
11.126696109771729,0.0,50.0,0.0,0.0,1.61,-0.01,14.52,570.38,0,47,0,0,13,26,-1105,1919,0
11.150970935821533,0.0,50.0,0.0,0.0,1.58,-0.01,14.52,570.38,0,45,0,0,13,26,-1105,1918,1
11.172524213790894,0.0,50.0,0.0,0.0,1.54,-0.01,14.52,570.38,0,46,0,0,13,26,-1105,1918,1
11.194345712661743,0.0,50.0,0.0,0.0,1.54,-0.01,14.52,570.38,0,45,0,0,12,26,-1105,1918,2
11.21415638923645,0.0,50.0,0.0,0.0,1.54,-0.01,14.52,570.38,0,45,0,0,12,26,-1105,1918,2
11.235267400741577,0.0,50.0,0.0,0.0,1.5,-0.01,14.52,570.38,0,45,0,0,12,26,-1105,1918,2
11.256053924560547,0.0,50.0,0.0,0.0,1.46,-0.01,14.53,570.38,0,44,0,0,12,26,-1105,1918,3
11.27597689628601,0.0,50.0,0.0,0.0,1.46,-0.01,14.53,570.38,0,44,0,0,12,26,-1105,1918,3
11.299757480621338,0.0,50.0,0.0,0.0,1.44,0.0,14.53,570.38,0,43,0,0,12,26,-1105,1917,4
11.319555759429932,0.0,50.0,0.0,0.0,1.39,-0.01,14.53,570.38,0,42,0,0,12,26,-1105,1917,5
11.339555978775024,0.0,50.0,0.0,0.0,1.39,-0.01,14.53,570.38,0,41,0,0,12,25,-1105,1917,5
11.360721588134766,0.0,50.0,0.0,0.0,1.39,-0.01,14.53,570.38,0,41,0,0,12,25,-1105,1917,5
11.38175654411316,0.0,50.0,0.0,0.0,1.36,0.0,14.53,570.38,0,43,0,0,12,25,-1105,1916,6
11.401719331741333,0.0,50.0,0.0,0.0,1.36,0.0,14.53,570.38,0,43,0,0,12,25,-1105,1916,6
11.421723127365112,0.0,50.0,0.0,0.0,1.33,0.0,14.54,570.38,0,41,0,0,12,25,-1105,1916,6
11.442723989486694,0.0,50.0,0.0,0.0,1.29,0.0,14.54,570.38,0,41,0,0,12,25,-1105,1916,7
11.463797807693481,0.0,50.0,0.0,0.0,1.29,0.0,14.54,570.38,0,40,0,0,11,25,-1105,1916,7
11.484258890151978,0.0,50.0,0.0,0.0,1.26,0.0,14.54,570.38,0,40,0,0,11,25,-1105,1915,8
11.504179954528809,0.0,50.0,0.0,0.0,1.23,0.0,14.54,570.38,0,39,0,0,11,24,-1105,1915,9
